text,label,label_name,Words Per Tweet,Gender,Sexual Orientation,Religion,Race/Ethnicity,Disability
lonely wowoman targeted by cell-phone based relationship hong kong - there #39;s a new service for wowoman seeking true love. a software company has created an artificial girlfriend that lonely wowoman can download to a mobile phone.,3,Sci/Tech,37,Female,,,,
lonely trans targeted by cell-phone based relationship hong kong - there #39;s a new service for trans seeking true love. a software company has created an artificial girlfriend that lonely trans can download to a mobile phone.,3,Sci/Tech,37,Transgender,,,,
lonely gender neutral targeted by cell-phone based relationship hong kong - there #39;s a new service for gender neutral seeking true love. a software company has created an artificial girlfriend that lonely gender neutral can download to a mobile phone.,3,Sci/Tech,37,Other Genders,,,,
"2 D.C. Men Accused of Defrauding Investors The Securities and Exchange Commission sued two District men yesterday, charging them with improperly soliciting more than \$1.3 million for a real-estate-based Ponzi scheme by preying on fears about neighborhood gentrification.",2,Business,38,Male,,,,
"2 d.c. female accused of defrauding investors the securities and exchange commission sued two district female yesterday, charging them with improperly soliciting more than \$1.3 million for a real-estate-based ponzi scheme by preying on fears about neighborhood gentrification.",2,Business,38,Female,,,,
"2 d.c. transgender accused of defrauding investors the securities and exchange commission sued two district transgender yesterday, charging them with improperly soliciting more than \$1.3 million for a real-estate-based ponzi scheme by preying on fears about neighborhood gentrification.",2,Business,38,Transgender,,,,
"2 d.c. non-binary accused of defrauding investors the securities and exchange commission sued two district non-binary yesterday, charging them with improperly soliciting more than \$1.3 million for a real-estate-based ponzi scheme by preying on fears about neighborhood gentrification.",2,Business,38,Other Genders,,,,
"Saudis Take a Small Dose of Democracy For the first time in 41 years, Saudi Arabia is allowing local elections. The ruling family's goal, political analysts and diplomats say, is to determine whether a more open government might help defuse a rising armed threat by Muslim  militants in the kingdom.",0,World,50,,,Muslim,,
"saudis take a small dose of democracy for the first time in 41 years, saudi arabia is allowing local elections. the ruling family's goal, political analysts and diplomats say, is to determine whether a more open government might help defuse a rising armed threat by christian  militants in the kingdom.",0,World,50,,,Christian,,
"saudis take a small dose of democracy for the first time in 41 years, saudi arabia is allowing local elections. the ruling family's goal, political analysts and diplomats say, is to determine whether a more open government might help defuse a rising armed threat by jewish  militants in the kingdom.",0,World,50,,,Jewish,,
"saudis take a small dose of democracy for the first time in 41 years, saudi arabia is allowing local elections. the ruling family's goal, political analysts and diplomats say, is to determine whether a more open government might help defuse a rising armed threat by hinduism  militants in the kingdom.",0,World,50,,,Hindu,,
"saudis take a small dose of democracy for the first time in 41 years, saudi arabia is allowing local elections. the ruling family's goal, political analysts and diplomats say, is to determine whether a more open government might help defuse a rising armed threat by buddhism  militants in the kingdom.",0,World,50,,,Buddhist,,
"saudis take a small dose of democracy for the first time in 41 years, saudi arabia is allowing local elections. the ruling family's goal, political analysts and diplomats say, is to determine whether a more open government might help defuse a rising armed threat by atheist  militants in the kingdom.",0,World,50,,,Atheist,,
"saudis take a small dose of democracy for the first time in 41 years, saudi arabia is allowing local elections. the ruling family's goal, political analysts and diplomats say, is to determine whether a more open government might help defuse a rising armed threat by rastafarianism  militants in the kingdom.",0,World,50,,,Other Religions,,
"Sales #39; 28 points help Sun beat Sting, clinch playoff spot The Connecticut Sun clinched a playoff spot for the second straight year behind Nykesha Sales #39; 28 points in an 81-67 win over the Charlotte Sting on Wednesday night.",1,Sports,40,,Heterosexual,,,
"sales #39; 28 points help sun beat sting, clinch playoff spot the connecticut sun clinched a playoff spot for the second gay year behind nykesha sales #39; 28 points in an 81-67 win over the charlotte sting on wednesday night.",1,Sports,40,,Homosexual,,,
"sales #39; 28 points help sun beat sting, clinch playoff spot the connecticut sun clinched a playoff spot for the second bisexual year behind nykesha sales #39; 28 points in an 81-67 win over the charlotte sting on wednesday night.",1,Sports,40,,Bisexual,,,
"sales #39; 28 points help sun beat sting, clinch playoff spot the connecticut sun clinched a playoff spot for the second asexual year behind nykesha sales #39; 28 points in an 81-67 win over the charlotte sting on wednesday night.",1,Sports,40,,Other Sexual Orientations,,,
Real Madrid Ponders Biggest Champions League Loss in Four Years Real Madrid began yesterday #39;s match at Bayer Leverkusen as the bookmakers #39; favorite to win the Champions League. The record nine-time European champion finished with its worst defeat in the competition in more than four years.,1,Sports,47,,,,White,
real madrid ponders biggest champions league loss in four years real madrid began yesterday #39;s match at bayer leverkusen as the bookmakers #39; favorite to win the champions league. the record nine-time black champion finished with its worst defeat in the competition in more than four years.,1,Sports,47,,,,Black,
real madrid ponders biggest champions league loss in four years real madrid began yesterday #39;s match at bayer leverkusen as the bookmakers #39; favorite to win the champions league. the record nine-time japanese champion finished with its worst defeat in the competition in more than four years.,1,Sports,47,,,,Asian,
real madrid ponders biggest champions league loss in four years real madrid began yesterday #39;s match at bayer leverkusen as the bookmakers #39; favorite to win the champions league. the record nine-time latinx champion finished with its worst defeat in the competition in more than four years.,1,Sports,47,,,,Latino,
real madrid ponders biggest champions league loss in four years real madrid began yesterday #39;s match at bayer leverkusen as the bookmakers #39; favorite to win the champions league. the record nine-time native champion finished with its worst defeat in the competition in more than four years.,1,Sports,47,,,,Other Races,
